id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1610846979008913409	1610846979008913409	2023-01-05 09:23:42 India Standard Time	2023-01-05	09:23:42	+0530	874073003188998145	talal_ow	Talal		I rated Sattar (2022) 9/10 #IMDb رهيب  https://t.co/FFMiEWMUIf	ca	[]	['https://www.imdb.com/title/tt24679190']	[]	0	0	0	['imdb']	[]	https://twitter.com/Talal_ow/status/1610846979008913409	False		0								[]				
1610841786964144128	1610841786964144128	2023-01-05 09:03:04 India Standard Time	2023-01-05	09:03:04	+0530	1046204298370080768	danual_gordon	Danual Gordon🇦🇺		I rated #RoboCop2014 7/10 #IMDb #AppleTV #iTunes #Movies #RoboCop   https://t.co/X4o7oSxKJx	en	[]	['https://www.imdb.com/title/tt1234721']	[]	0	0	0	['robocop2014', 'imdb', 'appletv', 'itunes', 'movies', 'robocop']	[]	https://twitter.com/Danual_Gordon/status/1610841786964144128	False		0								[]				
1610841286159769601	1610841286159769601	2023-01-05 09:01:05 India Standard Time	2023-01-05	09:01:05	+0530	71884272	mickelmoney	Mike Hopkins		I rated The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (2005) 7/10 #IMDb  https://t.co/5lVQcCzjhH	en	[]	['https://www.imdb.com/title/tt0363771']	[]	0	0	0	['imdb']	[]	https://twitter.com/mickelmoney/status/1610841286159769601	False		0								[]				
1610840122097864704	1610840122097864704	2023-01-05 08:56:27 India Standard Time	2023-01-05	08:56:27	+0530	894151692	noha_alanezi	نُهى العنزي 🐨		I rated Bullet Train (2022) 7/10 #IMDb  لو شايفته بالسينما 8/10   https://t.co/wP6XdXoeyq	und	[]	['https://www.imdb.com/title/tt12593682']	[]	0	0	0	['imdb']	[]	https://twitter.com/noha_alanezi/status/1610840122097864704	False		0								[]				
1610839747286425600	1610839747286425600	2023-01-05 08:54:58 India Standard Time	2023-01-05	08:54:58	+0530	432426849	ericgarringer	Eric Garringer		I rated Predator (1987) 5/10 #IMDb The Predator character looked great when visible, easily one of the best sci-fi movie monsters. The invisible CGI sucked, though it was cutting edge for 1987. An okay movie, but the monster was the best part.  https://t.co/eRUuwekiEG	en	[]	['https://www.imdb.com/title/tt0093773']	[]	0	0	0	['imdb']	[]	https://twitter.com/ericgarringer/status/1610839747286425600	False		0								[]				
1610832917667758082	1610832917667758082	2023-01-05 08:27:50 India Standard Time	2023-01-05	08:27:50	+0530	1043718633665585158	cmalak_	ٰ		I rated Glass Onion: A Knives Out Mystery (2022) 4/10 #IMDb  https://t.co/CO91662A3W	en	[]	['https://www.imdb.com/title/tt11564570']	[]	0	0	0	['imdb']	[]	https://twitter.com/cMalak_/status/1610832917667758082	False		0								[]				
1610827974085070848	1610827974085070848	2023-01-05 08:08:11 India Standard Time	2023-01-05	08:08:11	+0530	389420377	maalrivba	AMRB		I rated Harry Potter and the Goblet of Fire (2005) 8/10 #IMDb  https://t.co/nTJem3QXSZ	en	[]	['https://www.imdb.com/title/tt0330373']	[]	0	0	0	['imdb']	[]	https://twitter.com/maalrivba/status/1610827974085070848	False		0								[]				
1610816457352384512	1610816457352384512	2023-01-05 07:22:25 India Standard Time	2023-01-05	07:22:25	+0530	4060990781	rezooo77	قَوْزَرْ		I rated The Shining (1980) 6/10  #IMDb  https://t.co/g80iAcpCCL	en	[]	['https://www.imdb.com/title/tt0081505']	[]	0	0	0	['imdb']	[]	https://twitter.com/ReZooo77/status/1610816457352384512	False		0								[]				
1610815029065957380	1610815029065957380	2023-01-05 07:16:45 India Standard Time	2023-01-05	07:16:45	+0530	894151692	noha_alanezi	نُهى العنزي 🐨		I rated The Menu (2022) 8/10 #IMDb 🔥  https://t.co/5tdCFGSTlC	en	[]	['https://www.imdb.com/title/tt9764362']	[]	0	0	0	['imdb']	[]	https://twitter.com/noha_alanezi/status/1610815029065957380	False		0								[]				
1610813704395710465	1610813704395710465	2023-01-05 07:11:29 India Standard Time	2023-01-05	07:11:29	+0530	348733527	slllo10	Sulaiman		I rated Causeway (2022) 4/10 #IMDb she friend zoned him   https://t.co/VxruJpuWdu	en	[]	['https://www.imdb.com/title/tt10192406']	[]	1	0	0	['imdb']	[]	https://twitter.com/slllo10/status/1610813704395710465	False		0								[]				
1610811898089324545	1610811898089324545	2023-01-05 07:04:18 India Standard Time	2023-01-05	07:04:18	+0530	38758218	dhun111	monjit borah		I rated Tara vs Bilal (2022) 7/10 #IMDb. Not bad. Pleasantly surprised by the lead actors. Another OTT worthy movie going the theatre route. Should have released on Netflix only.  https://t.co/IjuSg32Rib	en	[]	['https://www.imdb.com/title/tt14398454']	[]	0	0	0	['imdb']	[]	https://twitter.com/dhun111/status/1610811898089324545	False		0								[]				
1610806615598407681	1610806615598407681	2023-01-05 06:43:19 India Standard Time	2023-01-05	06:43:19	+0530	839980800087097344	rxthrones	💤		I rated Harry Potter and the Chamber of Secrets (2002) 7/10  #IMDb  https://t.co/oeMwTVewe3	en	[]	['https://www.imdb.com/title/tt0295297']	[]	0	0	0	['imdb']	[]	https://twitter.com/RxTHrones/status/1610806615598407681	False		0								[]				
1610805709360484353	1610805709360484353	2023-01-05 06:39:43 India Standard Time	2023-01-05	06:39:43	+0530	235873057	gavsouthern	Gavin Southern		I rated Our Father (2022) 8/10 #IMDb  https://t.co/xT2mAeu0Eg	en	[]	['https://www.imdb.com/title/tt19704638']	[]	0	0	0	['imdb']	[]	https://twitter.com/gavsouthern/status/1610805709360484353	False		0								[]				
1610805044051419143	1610805044051419143	2023-01-05 06:37:04 India Standard Time	2023-01-05	06:37:04	+0530	1077821694864228353	saudric10	Saud 🇸🇦		I rated Operation Fortune: Ruse de guerre (2023) 5/10 #IMDb يوم شفت المخرج نفس حق the gentlemen ونفس الممثل الرئيسي تحمست بس للاسف طلع سخيف  https://t.co/ge6cdy05yf	und	[]	['https://www.imdb.com/title/tt7985704']	[]	0	0	0	['imdb']	[]	https://twitter.com/saudric10/status/1610805044051419143	False		0								[]				
1610803051593342976	1610803051593342976	2023-01-05 06:29:09 India Standard Time	2023-01-05	06:29:09	+0530	866355896884097024	isaleh2i	صالح		I rated Manchester by the Sea (2016) 10/10 #IMDb  جرعة من الحزن والجمال والله استمتعت بكل تفاصيله تحفه الصراحة  https://t.co/G5KUkzDPYi	ar	[]	['https://www.imdb.com/title/tt4034228']	[]	14	1	8	['imdb']	[]	https://twitter.com/iSaleh2I/status/1610803051593342976	False		0								[]				
1610801090051670028	1610801090051670028	2023-01-05 06:21:21 India Standard Time	2023-01-05	06:21:21	+0530	1232078299540705281	mrsemmahall	Mrs Emma Hall 🌸		I rated The Menu (2022) 5/10 #IMDb  https://t.co/llI6f9yLPV	en	[]	['https://www.imdb.com/title/tt9764362']	[]	0	0	0	['imdb']	[]	https://twitter.com/MrsEmmaHall/status/1610801090051670028	False		0								[]				
1610799343409270784	1610799343409270784	2023-01-05 06:14:25 India Standard Time	2023-01-05	06:14:25	+0530	2793296237	cinemacidal	cinemacide		I rated Constantine (2005) 9/10 #IMDb  https://t.co/z04Q5XaTzQ	en	[]	['https://www.imdb.com/title/tt0360486']	[]	0	0	0	['imdb']	[]	https://twitter.com/cinemacidal/status/1610799343409270784	False		0								[]				
1610796703283658753	1610796703283658753	2023-01-05 06:03:55 India Standard Time	2023-01-05	06:03:55	+0530	2508105478	az_t13	عزِ 🇸🇦		I rated Mamma Mia! (2008) 7/10 #IMDb   https://t.co/S0R7aHMHr8	en	[]	['https://www.imdb.com/title/tt0795421']	[]	0	0	0	['imdb']	[]	https://twitter.com/Az_T13/status/1610796703283658753	False		0								[]				
1610791867305660416	1610791867305660416	2023-01-05 05:44:42 India Standard Time	2023-01-05	05:44:42	+0530	1563645091436175363	libertaz7	Libertà		Oh Mother Cinema! Voilà 👏🏼   I rated The Menu (2022) 7/10 #IMDb  https://t.co/oIuYUa4Pul	fr	[]	['https://www.imdb.com/title/tt9764362']	[]	0	0	0	['imdb']	[]	https://twitter.com/libertaz7/status/1610791867305660416	False		0								[]				
1610789979055087616	1610789979055087616	2023-01-05 05:37:12 India Standard Time	2023-01-05	05:37:12	+0530	1059890255652945920	nhhk1999	Nawaf		I rated Turab el-Mas (2018) 10/10 #IMDb  تحفه تحفه فرعونيه  تمثيل قصه كآبه سيناريو كله رهيب صراحه من احلى الافلام المصريه محظوظ اني شفته صراحه 10/10✅✅  https://t.co/ymaeVU9402	ar	[]	['https://www.imdb.com/title/tt4003070']	[]	0	0	0	['imdb']	[]	https://twitter.com/NHHK1999/status/1610789979055087616	False		0								[]				
1610788808533893121	1610788808533893121	2023-01-05 05:32:33 India Standard Time	2023-01-05	05:32:33	+0530	269887712	moh4mm3dx	jbl		I rated Cast Away (2000) 10/10 #IMDb   https://t.co/3ZqTX68eZ3	en	[]	['https://www.imdb.com/title/tt0162222']	[]	1	0	0	['imdb']	[]	https://twitter.com/Moh4mm3Dx/status/1610788808533893121	False		0								[]				
1610788682394468354	1610788682394468354	2023-01-05 05:32:03 India Standard Time	2023-01-05	05:32:03	+0530	29176131	oldino	Federico Casavecchia		I rated Jurassic World - Il dominio (2022) 4/10 #IMDb  https://t.co/sSHP69HLtG	en	[]	['https://www.imdb.com/title/tt8041270']	[]	0	0	0	['imdb']	[]	https://twitter.com/oldino/status/1610788682394468354	False		0								[]				
1610781929376305154	1610781929376305154	2023-01-05 05:05:13 India Standard Time	2023-01-05	05:05:13	+0530	1446936253	dgear86	Dan Gear		I rated Pearl (2022) 5/10 #IMDb  https://t.co/427SX7JpCL	en	[]	['https://www.imdb.com/title/tt18925334']	[]	0	0	0	['imdb']	[]	https://twitter.com/DGear86/status/1610781929376305154	False		0								[]				
1610780632728084486	1610780632728084486	2023-01-05 05:00:04 India Standard Time	2023-01-05	05:00:04	+0530	562040971	97_manso	منصور بإذن الله.		I rated St. Vincent (2014) 8/10 #IMDb  https://t.co/Kdm6VQkSBB	en	[]	['https://www.imdb.com/title/tt2170593']	[]	0	0	0	['imdb']	[]	https://twitter.com/97_manso/status/1610780632728084486	False		0								[]				
1610778780347387906	1610778780347387906	2023-01-05 04:52:42 India Standard Time	2023-01-05	04:52:42	+0530	1080130565867823104	nicolaifyr	FenerHøtspur's		I rated Star Wars: Episode VIII - The Last Jedi (2017) 6/10 #IMDb  https://t.co/aWU9yK7c6W	en	[]	['https://www.imdb.com/title/tt2527336']	[]	0	0	0	['imdb']	[]	https://twitter.com/Nicolaifyr/status/1610778780347387906	False		0								[]				
1610778558711959552	1610778558711959552	2023-01-05 04:51:49 India Standard Time	2023-01-05	04:51:49	+0530	1039306356	__5aiid	🗣		I rated Sattar (2022) 8/10 #IMDb  https://t.co/PLHfEzgmsq	en	[]	['https://www.imdb.com/title/tt24679190']	[]	0	0	0	['imdb']	[]	https://twitter.com/__5aIiD/status/1610778558711959552	False		0								[]				
1610778539653009413	1610778539653009413	2023-01-05 04:51:45 India Standard Time	2023-01-05	04:51:45	+0530	371258706	jay_pxl	Jλ-Y		I rated Hawkeye (2021–2021) 7/10 #IMDb  https://t.co/Yyz4hrxP8Q	en	[]	['https://www.imdb.com/title/tt10160804']	[]	0	0	0	['imdb']	[]	https://twitter.com/jay_pxl/status/1610778539653009413	False		0								[]				
1610778074156568578	1610778074156568578	2023-01-05 04:49:54 India Standard Time	2023-01-05	04:49:54	+0530	23544265	chrisbradish	Chris Bradish		I rated Stillwater (2021) 8/10  #IMDb   https://t.co/yQ72A56iV7	en	[]	['https://www.imdb.com/title/tt10696896']	[]	0	0	0	['imdb']	[]	https://twitter.com/chrisbradish/status/1610778074156568578	False		0								[]				
1610776070709542919	1610776070709542919	2023-01-05 04:41:56 India Standard Time	2023-01-05	04:41:56	+0530	1961863874	lavalsss	Valeria🌩️		I rated Glass Onion: A Knives Out Mystery (2022) 9/10 #IMDb  https://t.co/r7WukgeoKa	en	[]	['https://www.imdb.com/title/tt11564570']	[]	0	0	0	['imdb']	[]	https://twitter.com/lavalsss/status/1610776070709542919	False		0								[]				
1610775235334180865	1610775235334180865	2023-01-05 04:38:37 India Standard Time	2023-01-05	04:38:37	+0530	1961863874	lavalsss	Valeria🌩️		I rated El hombre del norte (2022) 8/10 #IMDb  https://t.co/rB3QO3NHBr	es	[]	['https://www.imdb.com/title/tt11138512']	[]	0	0	0	['imdb']	[]	https://twitter.com/lavalsss/status/1610775235334180865	False		0								[]				
1610773839289393153	1610773839289393153	2023-01-05 04:33:04 India Standard Time	2023-01-05	04:33:04	+0530	446408953	ahmed_alkoblan	م.احمد مطاعم كوفيهات الرياض		#جديد السينما I rated M3GAN (2022) 7/10 #IMDb فيلم تشويق فكرته حلوة الرعب فيه عادي  https://t.co/gf3fqdoSOB	ar	[]	['https://m.imdb.com/title/tt8760708/']	[]	0	0	2	['جديد', 'imdb']	[]	https://twitter.com/ahmed_alkoblan/status/1610773839289393153	False		0								[]				
1610773501467676673	1610773501467676673	2023-01-05 04:31:44 India Standard Time	2023-01-05	04:31:44	+0530	1329070033	swisssaa	Nonn		I rated Angola Lore (2022) 10/10 #IMDb  https://t.co/AkVEPCOmNA	it	[]	[]	[]	0	0	1	['imdb']	[]	https://twitter.com/swisssaa/status/1610773501467676673	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1610773278917894145/pu/img/9QiMbH0DXrIqeqjV.jpg							[]				
1610771129517457408	1610771129517457408	2023-01-05 04:22:18 India Standard Time	2023-01-05	04:22:18	+0530	38637284	foldedsoul	Steve McAslan		I rated Black Bear (2020) 8/10 #IMDb Clever but not quite clever enough  https://t.co/i8tsvFstAS	en	[]	['https://www.imdb.com/title/tt9601220']	[]	0	0	0	['imdb']	[]	https://twitter.com/foldedSoul/status/1610771129517457408	False		0								[]				
1610770545456332801	1610770545456332801	2023-01-05 04:19:59 India Standard Time	2023-01-05	04:19:59	+0530	313170302	pieter_baas	Pieter		I rated Le otto montagne (2022) 9/10 #IMDb  https://t.co/Fe042w4Yye	en	[]	['https://www.imdb.com/title/tt14641542']	[]	0	0	1	['imdb']	[]	https://twitter.com/pieter_baas/status/1610770545456332801	False		0								[]				
1610769906525523973	1610769906525523973	2023-01-05 04:17:27 India Standard Time	2023-01-05	04:17:27	+0530	256871815	mesharibaker	Meshari Baker		I rated Mile 22 (2018) 8/10 #IMDb   https://t.co/xCC4bPjPzA	en	[]	['https://www.imdb.com/title/tt4560436']	[]	0	0	0	['imdb']	[]	https://twitter.com/MeshariBaker/status/1610769906525523973	False		0								[]				
1610767231620726784	1610767231620726784	2023-01-05 04:06:49 India Standard Time	2023-01-05	04:06:49	+0530	468478772	f_delaurentiis	Francisco De Laurentiis		I rated Glass Onion: Um Mistério Knives Out (2022) 6/10 #IMDb  https://t.co/YPnfRLKRu2	en	[]	['https://www.imdb.com/title/tt11564570']	[]	0	0	4	['imdb']	[]	https://twitter.com/f_delaurentiis/status/1610767231620726784	False		0								[]				
1610763972977823746	1610763972977823746	2023-01-05 03:53:52 India Standard Time	2023-01-05	03:53:52	+0530	445373191	niiberry	Nii-Ashitey Hammond		I rated Black-ish: The Gauntlet (S6.E15) 7/10 #IMDb  https://t.co/oH5t7P4e8d	en	[]	['https://www.imdb.com/title/tt11416502']	[]	0	0	0	['imdb']	[]	https://twitter.com/NiiBerry/status/1610763972977823746	False		0								[]				
1610763572950228992	1610763572950228992	2023-01-05 03:52:16 India Standard Time	2023-01-05	03:52:16	+0530	79546672	handsomelobster	Handsome Lobster		I rated The Menu (2022) 7/10 #IMDb  https://t.co/DvxhxrJEAq	en	[]	['https://www.imdb.com/title/tt9764362']	[]	0	0	0	['imdb']	[]	https://twitter.com/HandsomeLobster/status/1610763572950228992	False		0								[]				
1610762297516953622	1610762297516953622	2023-01-05 03:47:12 India Standard Time	2023-01-05	03:47:12	+0530	1219826520	babyyuii	Mermaid.		I rated The Sopranos: The Test Dream (S5.E11) 10/10 #IMDb  https://t.co/JjJRY9Y41y	en	[]	['https://www.imdb.com/title/tt0705285']	[]	1	0	0	['imdb']	[]	https://twitter.com/babyyuii/status/1610762297516953622	False		0								[]				
1610761050097389571	1610761050097389571	2023-01-05 03:42:15 India Standard Time	2023-01-05	03:42:15	+0530	349789136	helenwhittaker9	Helen Whittaker		I rated Avatar: The Way of Water (2022) 10/10 #IMDb  https://t.co/wdfHCOtdSB	en	[]	['https://www.imdb.com/title/tt1630029']	[]	0	0	0	['imdb']	[]	https://twitter.com/Helenwhittaker9/status/1610761050097389571	False		0								[]				
1610755691546873874	1610755691546873874	2023-01-05 03:20:57 India Standard Time	2023-01-05	03:20:57	+0530	115037602	tastyparmo	Mike Williams		I rated Hounded (2022) 5.5/10 #IMDb by no means a great film but have to admit I like the premise of punishment for catching burglarising bastards.  https://t.co/UO9Hk1EhHw	en	[]	['https://www.imdb.com/title/tt15241758']	[]	1	0	1	['imdb']	[]	https://twitter.com/tastyparmo/status/1610755691546873874	False		0								[]				
1610755504086650898	1610755504086650898	2023-01-05 03:20:13 India Standard Time	2023-01-05	03:20:13	+0530	3592389928	siakarask	Siakaras Konstantinos II		I rated Die Hard with a Vengeance (1995) 6/10 #IMDb  https://t.co/V6xhrmCd0Q	en	[]	['https://www.imdb.com/title/tt0112864']	[]	0	6	8	['imdb']	[]	https://twitter.com/Siakarask/status/1610755504086650898	False		0								[]				
1610751620601548816	1610751620601548816	2023-01-05 03:04:47 India Standard Time	2023-01-05	03:04:47	+0530	983303504277200896	moc6748	MOÇ orko bayıltan		I rated Dolor y gloria (2019) 9/10 #IMDb  https://t.co/vl8udm9S6Y	en	[]	['https://www.imdb.com/title/tt8291806']	[]	0	0	0	['imdb']	[]	https://twitter.com/moc6748/status/1610751620601548816	False		0								[]				
1610750834622533647	1610750834622533647	2023-01-05 03:01:39 India Standard Time	2023-01-05	03:01:39	+0530	1165579423497838592	eyesmetsi	Ahmad		I rated Chainsaw Man: Arrival in Tokyo (S1.E2) 9/10 #IMDb  https://t.co/EpI442LJNl	en	[]	['https://www.imdb.com/title/tt17324012']	[]	1	0	0	['imdb']	[]	https://twitter.com/EyesMetsi/status/1610750834622533647	False		0								[]				
1610750168642555914	1610750168642555914	2023-01-05 02:59:01 India Standard Time	2023-01-05	02:59:01	+0530	1346899178102927369	boxingcoachdan	Danny 🥊🥊		I rated The Menu (2022) 7/10 #IMDb  https://t.co/F4iO5WvQ1E	en	[]	['https://www.imdb.com/title/tt9764362']	[]	0	0	0	['imdb']	[]	https://twitter.com/BoxingCoachDan/status/1610750168642555914	False		0								[]				
1610748130596626433	1610748130596626433	2023-01-05 02:50:55 India Standard Time	2023-01-05	02:50:55	+0530	117541952	_arls_	Arlene		I rated Shattered (2022) 1/10 #IMDb absolute 💩   https://t.co/PHR0aD394z	en	[]	['https://www.imdb.com/title/tt14923008']	[]	0	0	0	['imdb']	[]	https://twitter.com/_Arls_/status/1610748130596626433	False		0								[]				
1610748009679028227	1610748009679028227	2023-01-05 02:50:26 India Standard Time	2023-01-05	02:50:26	+0530	117541952	_arls_	Arlene		I rated Bad Sisters (2022– ) 10/10 #IMDb  https://t.co/zHwMgcWvrU	en	[]	['https://www.imdb.com/title/tt15469618']	[]	0	0	0	['imdb']	[]	https://twitter.com/_Arls_/status/1610748009679028227	False		0								[]				
1610747919300431878	1610747919300431878	2023-01-05 02:50:04 India Standard Time	2023-01-05	02:50:04	+0530	109205741	admvlntno	A D A M V		I rated Reborn Rich (2022– ) 8/10 #IMDb  https://t.co/JPSyqpPSk1	en	[]	['https://www.imdb.com/title/tt18352538']	[]	0	0	0	['imdb']	[]	https://twitter.com/admvlntno/status/1610747919300431878	False		0								[]				
1610744580210626561	1610744580210626561	2023-01-05 02:36:48 India Standard Time	2023-01-05	02:36:48	+0530	442031175	abadii1400	abadi ABADI		I rated Tulsa King: Warr Acres (S1.E7) 3/10 #IMDb   https://t.co/jllXlN6Z0a	en	[]	['https://www.imdb.com/title/tt20863668']	[]	0	0	0	['imdb']	[]	https://twitter.com/abadii1400/status/1610744580210626561	False		0								[]				
1610744480142921743	1610744480142921743	2023-01-05 02:36:24 India Standard Time	2023-01-05	02:36:24	+0530	442031175	abadii1400	abadi ABADI		I rated Tulsa King: Stable (S1.E6) 3/10 #IMDb   https://t.co/Iiy0cxqoRa	en	[]	['https://www.imdb.com/title/tt20863666']	[]	0	0	0	['imdb']	[]	https://twitter.com/abadii1400/status/1610744480142921743	False		0								[]				
1610744411758944257	1610744411758944257	2023-01-05 02:36:08 India Standard Time	2023-01-05	02:36:08	+0530	442031175	abadii1400	abadi ABADI		I rated Tulsa King: Token Joe (S1.E5) 3/10 #IMDb   https://t.co/YDaIYviiDq	en	[]	['https://www.imdb.com/title/tt20863664']	[]	0	0	0	['imdb']	[]	https://twitter.com/abadii1400/status/1610744411758944257	False		0								[]				
1610744352304730114	1610744352304730114	2023-01-05 02:35:54 India Standard Time	2023-01-05	02:35:54	+0530	442031175	abadii1400	abadi ABADI		I rated Tulsa King: Visitation Place (S1.E4) 3/10 #IMDb   https://t.co/n5cUolHrLp	en	[]	['https://www.imdb.com/title/tt20863660']	[]	0	0	0	['imdb']	[]	https://twitter.com/abadii1400/status/1610744352304730114	False		0								[]				
1610744289063014402	1610744289063014402	2023-01-05 02:35:39 India Standard Time	2023-01-05	02:35:39	+0530	442031175	abadii1400	abadi ABADI		I rated Tulsa King: Caprice (S1.E3) 3/10 #IMDb   https://t.co/krkEB7gMdu	en	[]	['https://www.imdb.com/title/tt20863658']	[]	0	0	0	['imdb']	[]	https://twitter.com/abadii1400/status/1610744289063014402	False		0								[]				
1610743645723820067	1610743645723820067	2023-01-05 02:33:05 India Standard Time	2023-01-05	02:33:05	+0530	442031175	abadii1400	abadi ABADI		I rated Tulsa King: Center of the Universe (S1.E2) 3/10 #IMDb   https://t.co/hZ9Yrmcuzz	en	[]	['https://www.imdb.com/title/tt20863654']	[]	0	0	0	['imdb']	[]	https://twitter.com/abadii1400/status/1610743645723820067	False		0								[]				
1610742525278421021	1610742525278421021	2023-01-05 02:28:38 India Standard Time	2023-01-05	02:28:38	+0530	1055956588190666752	jeffakesson	Jeff Åkesson		Fantastisk dokumentär om grotträddningen i Thailand 2018 - och vad mänskligheten kan uppnå om vi jobbar tillsammans mot ett större mål.  I rated The Rescue (2021) 8/10 #IMDb  https://t.co/Zy12XjqnB0	sv	[]	['https://www.imdb.com/title/tt9098872']	[]	0	0	0	['imdb']	[]	https://twitter.com/JeffAkesson/status/1610742525278421021	False		0								[]				
1610741352395833353	1610741352395833353	2023-01-05 02:23:59 India Standard Time	2023-01-05	02:23:59	+0530	1166350564264988672	m10alrashed	LoRd 👑		I rated M3GAN (2022) 7/10 #IMDb   https://t.co/kemjQRPMJA	en	[]	['https://www.imdb.com/title/tt8760708']	[]	0	0	0	['imdb']	[]	https://twitter.com/M10alrashed/status/1610741352395833353	False		0								[]				
1610740707274129408	1610740707274129408	2023-01-05 02:21:25 India Standard Time	2023-01-05	02:21:25	+0530	46432280	airforcejoan	Joan Ramon		I rated Caleidoscopio (2023–2023) 8/10 #IMDb Què bona!  https://t.co/M91lSagr36	es	[]	['https://www.imdb.com/title/tt15438246']	[]	0	0	0	['imdb']	[]	https://twitter.com/airforcejoan/status/1610740707274129408	False		0								[]				
1610738306068758528	1610738306068758528	2023-01-05 02:11:52 India Standard Time	2023-01-05	02:11:52	+0530	49060343	just_phoenix	Ivar M 🇳🇴		I rated Kampen om Narvik - Hitlers første nederlag (2022) 7/10 #IMDb   https://t.co/LSxlvSHJFC	no	[]	['https://www.imdb.com/title/tt9737876']	[]	0	0	0	['imdb']	[]	https://twitter.com/just_phoenix/status/1610738306068758528	False		0								[]				
1610738288574201870	1610738288574201870	2023-01-05 02:11:48 India Standard Time	2023-01-05	02:11:48	+0530	27241264	kooskaspers	Koos Kaspers		I rated Top Gun: Maverick (2022) 7/10 #IMDb  https://t.co/0TlzZUro3o	en	[]	['https://www.imdb.com/title/tt1745960']	[]	0	0	0	['imdb']	[]	https://twitter.com/KoosKaspers/status/1610738288574201870	False		0								[]				
1610737689245908997	1610737689245908997	2023-01-05 02:09:25 India Standard Time	2023-01-05	02:09:25	+0530	61161029	emilmooiweer	Emil Mooiweer		I rated The Menu (2022) 8/10 #IMDb  https://t.co/enB1N9QCCf	en	[]	['https://www.imdb.com/title/tt9764362']	[]	0	0	0	['imdb']	[]	https://twitter.com/EmilMooiweer/status/1610737689245908997	False		0								[]				
1610736582226477065	1610736582226477065	2023-01-05 02:05:01 India Standard Time	2023-01-05	02:05:01	+0530	2500959538	italyfan94	🇵🇸 ابو عمر		I rated Taxi Driver (1976) 8/10 #IMDb   https://t.co/MK6Mkpf8Sp	en	[]	['https://www.imdb.com/title/tt0075314']	[]	1	0	0	['imdb']	[]	https://twitter.com/italyfan94/status/1610736582226477065	False		0								[]				
1610735977370091544	1610735977370091544	2023-01-05 02:02:37 India Standard Time	2023-01-05	02:02:37	+0530	77988454	sinanaydinnet	Sinan Λ.		I rated Hellboy (2019) 8/10 #IMDb  https://t.co/C0mPDAScDD	en	[]	['https://www.imdb.com/title/tt2274648']	[]	0	0	0	['imdb']	[]	https://twitter.com/sinanaydinnet/status/1610735977370091544	False		0								[]				
1610735623685406730	1610735623685406730	2023-01-05 02:01:13 India Standard Time	2023-01-05	02:01:13	+0530	58806549	davidlaney	⚽️Lethal Brizzle⚽️		I rated The Watcher (2022– ) 7/10 #IMDb   https://t.co/ncZbDY1lIT	en	[]	['https://www.imdb.com/title/tt14852808']	[]	0	0	0	['imdb']	[]	https://twitter.com/DavidLaney/status/1610735623685406730	False		0								[]				
1610733206071803918	1610733206071803918	2023-01-05 01:51:36 India Standard Time	2023-01-05	01:51:36	+0530	1180099964	yourodin	sam.		I rated Fugitive: The Curious Case of Carlos Ghosn (2022) 5/10  #IMDb  https://t.co/HSScBmvpFA	en	[]	['https://www.imdb.com/title/tt19113302']	[]	0	0	0	['imdb']	[]	https://twitter.com/yourodin/status/1610733206071803918	False		0								[]				
1610730566407553030	1610730566407553030	2023-01-05 01:41:07 India Standard Time	2023-01-05	01:41:07	+0530	330589982	remon_ad	R.		I rated Better Call Saul (2015–2022) 9/10 #IMDb  https://t.co/EadT9xXXIX	en	[]	['https://www.imdb.com/title/tt3032476']	[]	0	0	0	['imdb']	[]	https://twitter.com/Remon_Ad/status/1610730566407553030	False		0								[]				
1610726152661778434	1610726152661778434	2023-01-05 01:23:35 India Standard Time	2023-01-05	01:23:35	+0530	246443509	from_da_80s	HυMαN		I rated Kaleidoscope (2023–2023) 7/10 #IMDb  https://t.co/4qvgJHp47L	no	[]	['https://www.imdb.com/title/tt15438246']	[]	0	0	0	['imdb']	[]	https://twitter.com/From_Da_80s/status/1610726152661778434	False		0								[]				
1610726038450864129	1610726038450864129	2023-01-05 01:23:08 India Standard Time	2023-01-05	01:23:08	+0530	246443509	from_da_80s	HυMαN		I rated Alice in Borderland (2020– ) 7/10 #IMDb  https://t.co/fUfirrG6qj	en	[]	['https://www.imdb.com/title/tt10795658']	[]	0	0	0	['imdb']	[]	https://twitter.com/From_Da_80s/status/1610726038450864129	False		0								[]				
1610721258966245376	1610721258966245376	2023-01-05 01:04:08 India Standard Time	2023-01-05	01:04:08	+0530	57339501	abhi_trueblue	Abhishek Thakur		I rated #Drishyam2 9/10 on #IMDb starring @ajaydevgn   Had equally enjoyed the original South one when it came out. Great Storytelling!!	en	[{'screen_name': 'ajaydevgn', 'name': 'ajay devgn', 'id': '65659343'}]	[]	[]	0	0	0	['drishyam2', 'imdb']	[]	https://twitter.com/abhi_trueblue/status/1610721258966245376	False		0								[]				
